Date;rain;rainfc.1;rainfc.2;rainfc.3;rainfc.4;rainfc.5;rainfc.6;rainfc.7;rainfc.8;rainfc.9;rainfc.10;rainfc.11;ensmean;enssd
03/10/2006;1.643167673;1.341640796;3.687817729;1.673320059;1.183215978;5.864298753;1.349073774;3.629049485;2.664582501;1.910497299;2.012461175;3.687817802;2.63670685;1.445875049
04/10/2006;3.619392214;0.547722568;1.410673588;0;0.836660042;1.688194284;2.004993819;0;0;1.870828719;0.830662385;0;0.835430491;0.798286609
05/10/2006;5.585696018;5.185556879;7.289718768;6.014981268;8.026829944;9.555103487;4.868264536;8.231646217;5.702630967;3.885871783;6.14003269;8.160269724;6.641900569;1.733399207
06/10/2006;5.422176685;7.022107875;1.743559543;5.67890834;5.048762228;6.386704774;5.443344592;5.974110741;3.807886506;5.866856123;5.455272615;5.193264927;5.238252569;1.414842986
07/10/2006;4.289522118;8.307225733;5.216320495;2.882707034;6.593178284;3.760319151;6.05805244;2.549509774;6.305553236;2.489979869;3.30605503;2.657066042;4.556906099;2.021649678
08/10/2006;1;3.452535275;4.949747466;4.865182412;4.415880352;2.323790036;4.605431576;3.014962612;2.586503444;4.70850294;3.521363358;6.611353821;4.095932117;1.253664186
09/10/2006;0.894427191;4.424929381;3.512833588;4.17851644;4.493328361;2.925747769;1.05830052;7.86574846;3.934463089;7.642643332;5.117616651;3.794733204;4.449896436;1.943775554
10/10/2006;0.894427191;3.608323732;2.844292514;0;1.884144339;6.592419933;2.807133803;0.565685429;0.77459668;1.777638877;0.632455537;4.615192316;2.372898469;1.996068191
11/10/2006;0;0.316227768;0.670820395;1.144552327;0.299999994;2.709243453;0.447213599;0;0.799999986;0.787400786;0.509901942;1.048808856;0.794015373;0.71937025
12/10/2006;0;0;0;0;1.923538419;5.642694514;1.734935135;0;2.387467258;0.547722568;0.299999994;0;1.139668899;1.742202746
13/10/2006;0;0;1.135781664;0.761577312;1.714642815;1.584297949;1.414213583;0;0;3.082207009;3.09354161;0;1.162387449;1.163073917
14/10/2006;0;2.418677305;0;0;0.141421355;0;0.529150263;1.04880886;0;0.346410163;0;0;0.407678904;0.744431122
15/10/2006;3;0;1.113552874;0;2.211334409;1.923538413;2.071231518;0;0.83066236;1.414213562;0;2.983286797;1.140710903;1.067546953
16/10/2006;3;0;0;0.624499788;0;0;0.830662392;0;0.948683317;0;0.469041579;0;0.261171552;0.380747115
17/10/2006;3;0;0;0.199999998;0;2.202271543;0;0;0;1.319090599;1.349073752;0;0.460948718;0.781843272
18/10/2006;0;0.632455537;0.959166311;1.414213581;1.843908889;2.002498462;0.316227768;0.830662398;0;0.435889896;3.237282852;0;1.0611187;0.990166582
19/10/2006;0;4.478839122;1.236931688;1.469693838;0;4.817675811;6.786751761;1.407124706;3.950949291;2.068816064;3.162277678;3.823610823;3.018424617;1.982176599
20/10/2006;0;4.677606185;3.953479485;3.334666303;1.923538385;4.462062276;1.822086714;1.513274579;2.024845662;2.803569154;4.232020751;3.624913732;3.12473302;1.160020554
21/10/2006;0;1.44568321;1.562049922;1.749285539;1.260952026;1.28840985;4.099999922;5.692099725;1.385640623;6.918092088;0.707106768;4.081666325;2.744635091;2.100636971
22/10/2006;0.316227766;3.466987111;3.997499178;6.539113052;5.825804647;5.84551104;4.209513002;3.556683834;5.678027814;3.001666223;4.429446874;4.555216785;4.645951778;1.158725588
23/10/2006;0.316227766;2.694438659;2.080865169;3.54541958;3.705401419;3.612478378;4.174925138;4.372642188;3.984971822;2.937686157;3.713488857;2.816025506;3.421667534;0.702431672
24/10/2006;0.316227766;1.688194249;2.03715487;2.954657337;0.989949481;2.220360309;1.296148122;4.581484472;1.385640668;3.858756257;1.166190376;1.78325546;2.178344691;1.160299874
25/10/2006;1.788854382;0.806225779;0.374165734;0.199999998;0.600000009;1.452583888;1.819340515;4.919349567;0.141421355;1.407124712;5.175905687;2.19544979;1.735597003;1.768749076
26/10/2006;1.788854382;1.849324179;4.325505673;1.24498995;2.009975095;1.240967352;0.95916628;1.034408031;0.806225772;0;0.94339809;2.080865182;1.4995296;1.112902494
27/10/2006;1.788854382;3.906404984;2.765863307;4.793745813;2.13541566;4.362338793;4.838388039;1.099999977;5.982474347;3.867815895;4.346262696;2.083266669;3.652906925;1.459416893
28/10/2006;0;0.387298333;0.244948972;0.199999998;0.556776432;0;2.799999945;0.244948972;0.346410163;1.667333197;0.916515127;0.199999998;0.687657376;0.838951746
29/10/2006;0.316227766;0.435889896;1.584297937;1.174734001;0.244948972;1.64620776;1.135781644;0.799999998;1.513274578;1.892088799;0.714142847;0;1.012851494;0.62253114
30/10/2006;3.178049716;0.509901953;0.316227768;1.923538368;0;1.058300528;0.299999994;1.97989903;0;3.140063707;0.714142847;0.707106786;0.968107362;0.98744365
31/10/2006;3.178049716;0.282842709;3.179622658;0;1.574801542;1.24498993;0.316227768;1.711724301;1.655294521;0;4.859012256;1.077032955;1.445595331;1.475560765
01/11/2006;3.16227766;0.141421355;0;0;2.142428519;1.183215959;1.892088802;0.360555121;0;0;0;1.414213568;0.648538484;0.842221835
02/11/2006;0.316227766;0.199999998;0.692820326;1.029563012;1.296148165;0.6244998;2.029778303;0.244948972;0.964365057;0.141421355;0.141421355;1.997498419;0.85113316;0.694355507
03/11/2006;0.632455532;1.264911056;1.256980505;1.367479431;0.799999991;1.37477268;1.296148137;0.894427185;0.299999994;1.824828738;4.444097227;0;1.347604086;1.151242609
04/11/2006;1.048808848;1.760681669;1.187434202;2.954657341;1.870828677;3.235738003;4.570557925;0.916515147;0.509901946;3.894868455;2.842534102;1.542724828;2.298767481;1.292375684
05/11/2006;1;1.410673578;1.630950631;2.400000018;0.529150263;1.183215942;1.661324743;3.224903003;0.969535961;2.471841395;2.20907218;1.954482011;1.785922702;0.769108578
06/11/2006;0.836660027;0.141421355;0;0.964365062;0.244948972;2.037154866;0.387298328;1.621727447;0.565685419;0.655743852;1.034408033;1.606237805;0.841726467;0.674274557
07/11/2006;0;2.525866173;4.019950242;2.545584354;2.362202342;0;0.141421355;2.935983688;2.002498436;0.489897951;3.752332551;1.69115345;2.042444595;1.361712896
08/11/2006;0;0;0.412310565;3.580502828;2.828427118;0;0;0.616441396;3.074085185;0.199999998;0;1.58745076;1.118110714;1.401003671
09/11/2006;0;0;3.133687888;2.209072212;0.141421355;0.529150256;0.793725379;0;1.822086714;0;0;3.702701768;1.12107687;1.372408588
10/11/2006;1.643167673;0;0.316227768;0.331662473;1.126942775;0;0;0;0;0;0;0;0.161348456;0.345490007
11/11/2006;1.673320053;0;1.442220504;1.655294521;0.707106786;0;2.351595234;3.481379021;1.462873884;0.842614978;2.395829689;0.282842709;1.329250666;1.104718028
12/11/2006;1.673320053;0.836660037;0;2.683281556;2.104756489;4.039802011;0.927361825;0.90000001;4.01497194;0.943398096;1.526433726;1.086278046;1.732994885;1.33431689
13/11/2006;2.983286778;0.974679421;1.048808867;1.581138877;1.183215962;1.095445127;2.323790022;0;0.199999998;1.581138849;0.969535955;2.830194345;1.253449766;0.822040197
14/11/2006;3;0;0;0;0;0;0.547722568;1.791647283;0.479583149;0;0;0;0.256268455;0.549326066
15/11/2006;3.240370349;0.59160798;2.861817583;2.942787824;5.992495359;0;1.421267045;2.418677341;0;6.849087541;0;1.542724856;2.238224139;2.348699228
16/11/2006;1.303840481;1.19163753;2.044504846;2.896549651;1.499999986;2.449489683;1.363818159;1.469693825;4.782258844;0.911043353;0.888819437;3.016620609;2.046766902;1.173379597
17/11/2006;1.224744871;0.583095173;0.282842709;0.469041579;1.982422724;1.414213579;0.346410163;0.953939194;1.268857719;1.621727496;1.212435551;0.447213591;0.962018134;0.577038302
18/11/2006;0;2.75680973;4.514421329;0;4.663689441;1.752141527;2.814249481;0.244948972;0.244948972;2.543619457;2.231591317;4.289522154;2.368722035;1.702078562
19/11/2006;0;1.389244369;3.569313672;0.199999998;5.114684832;3.226453171;0.748331479;1.920937245;5.41387099;1.191637526;3.383784836;1.593737732;2.522908714;1.738799805
20/11/2006;0;0.959166288;3.289376834;0.685565451;0.435889892;0.608276245;0.911043357;1.509966874;3.077336448;3.793415355;2.267156784;1.449137703;1.726030112;1.192015943
21/11/2006;2.469817807;2.097617708;2.744084595;1.526433724;1.240967349;2.251666056;0.774596675;3.604164218;1.2369317;1.374772687;1.606237863;3.235737913;1.972110044;0.902696046
22/11/2006;2.626785107;0.583095189;0.141421355;0.316227768;0;0.447213599;0.583095193;0.699999996;0;0.948683305;2.174856267;4.042276622;0.903351754;1.203474627
23/11/2006;3.178049716;0;0.141421355;0;0;0;0;0.583095183;0;0;1.236931678;2.278157117;0.385418667;0.737968616
24/11/2006;2;2.022374823;1.536229168;2.080865213;2.063976707;2.607680894;0.678232999;1.892088774;2.968164396;3.541186309;3.521363357;2.817800592;2.339087567;0.859381335
25/11/2006;1.788854382;3.645545205;3.436568041;3.579106041;5.685068085;2.607680936;2.360084762;3.217141549;3.492849824;3.452535267;2.144761059;2.061552798;3.243899415;1.008378929
26/11/2006;0;1.846618529;5.951470448;0.141421355;3.400000023;5.399999955;0.387298328;6.391400545;2.211334412;3.398529052;5.878775381;0.959166311;3.269637667;2.342950393
27/11/2006;0;1.410673587;2.662705364;0.141421355;0.435889896;1.220655572;0.316227768;0.387298328;0.927361829;5.022947365;0.529150263;0.199999998;1.204939211;1.46524184
28/11/2006;0;0;0;0;0.4;0.781024967;0.640312418;0.199999998;0;0.199999998;0;0.141421355;0.214796249;0.277936733
29/11/2006;0;0;0;0.670820393;0.509901949;0.141421355;0;2.828427167;0.244948972;0.141421355;0.346410163;0;0.443941032;0.822318685
30/11/2006;0;0.707106786;2.819574374;0;0.331662473;0.331662478;0;3.266496602;2.65706606;0.479583145;0.141421355;2.774887407;1.228132789;1.332613531
01/12/2006;0;0;0;0.529150249;0.948683301;2.626785137;1.612451566;2.760434774;1.000000007;2.121320337;0;1.549193362;1.19527443;1.023938953
02/12/2006;0;0.565685429;0;0;1.489966456;0.447213599;0.77459667;1.483239719;1.618641393;3.178049745;2.580697584;0.707106792;1.167745217;1.020788052
03/12/2006;0;0.77459667;0.447213599;0;1.581138842;2.561249707;0;0.447213599;0.848528148;0.836660028;1.183215965;0.547722562;0.838867193;0.737517479
04/12/2006;0;0;0;0;2.973213778;0.787400764;0.519615238;0.447213599;1.516575105;0;0.894427198;0;0.648949607;0.916379216
05/12/2006;0.836660027;2.370653855;1.131370842;2.949576203;1.122497217;3.784177667;1.496662938;2.095232688;2.615339361;0.6;2.044504811;2.966479427;2.106954092;0.956984281
06/12/2006;1.140175425;1.894729529;1.47648229;0.79372539;1.220655559;2.12602914;2.190890246;1.46969386;2.517935629;3.631803952;1.577973392;3.6414283;2.04921339;0.919672177
07/12/2006;2.323790008;3.331666197;1.224744864;2.764055003;0.469041575;2.465765561;3.32866339;4.389760749;1.36014706;1.244989954;3.652396471;3.371942984;2.509379437;1.254319003
08/12/2006;2.387467277;4.241462;5.659505272;6.686553519;6.20725378;4.465422735;5.067543815;5.590169932;6.640783001;4.956813478;5.037856654;6.666333177;5.565427033;0.889170142
09/12/2006;2.258317958;5.949789843;4.66797597;5.512712506;4.876474134;3.374907401;6.089334936;5.275414668;6.021627629;3.748332959;5.656854168;7.099999914;5.297584012;1.080353414
10/12/2006;4.816637832;4.335896704;5.235456028;3.974921425;3.663331872;4.302324932;3.268026916;3.255764123;4.606517148;3.784177597;3.061045592;5.412023715;4.081771459;0.784255123
11/12/2006;4.837354649;4.039802039;2.756809739;4.715930424;6.181423865;5.362835042;1.5556349;4.596738006;3.440930136;5.391660294;2.712932016;4.763402149;4.138008965;1.388729712
12/12/2006;4.837354649;4.964876581;3.857460237;0.624499791;5.154609562;4.115823104;3.745664071;4.509988987;5.447935365;5.611595235;2.188606852;2.932575591;3.923057761;1.518742725
13/12/2006;1.095445115;0;2.441311058;0.489897951;2.872281315;2.334523497;3.090307449;2.561249707;2.537715458;1.081665368;0;0.781024965;1.653634252;1.189555836
14/12/2006;0;0.655743849;0.761577302;1.603121938;2.315167393;0;1.769180572;1.459451912;0.663324942;0.721110257;3.62353415;1.183215959;1.34140257;0.994838182
15/12/2006;0;3.605551281;3.182766128;2.762245522;3.093541665;2.215852019;4.01123419;0.979795894;2.754995476;3.6138622;3.498571136;3.605551271;3.029451526;0.850097556
16/12/2006;0;0.141421355;0.141421355;0;0.447213599;0;0.670820376;0;0.6244998;0;0.632455531;1.095445101;0.341207011;0.374079602
17/12/2006;0;0.670820384;0.871779783;0;0;0;1.058300509;0.141421355;0.141421355;0.707106781;0;0;0.326440924;0.412043626
18/12/2006;2;3.009983367;2.431049198;2.399999968;2.019900972;3.327160915;2.149418514;3.679673857;1.788854385;0.994987427;3.125699844;0.90553851;2.348387905;0.903095536
19/12/2006;2.024845673;3.670149821;2.31300667;2.690724775;3.268026909;3.535533886;2.213594388;3.240370326;3.345145741;3.212475626;2.088061303;3.231098923;2.982562579;0.55655405
20/12/2006;2.024845673;2.523885846;2.443358315;1.330413446;3.296968272;4.362338795;2.545584379;4.070626458;1.984943318;2.624880931;2.555386443;2.574878598;2.755751345;0.866843583
21/12/2006;0.316227766;0.999999987;1.999999966;1.058300516;1.979898973;1.153256249;3.831448869;3.072458242;0.979795884;0.316227768;2.059126007;2.061552765;1.773824112;1.021226114
22/12/2006;0;1.044030649;0;3.124099841;3.866522937;1.493318464;0.670820395;0.67082039;0;0.346410158;4.096339812;0.781024955;1.463035236;1.513102976
23/12/2006;0;1.385640637;0;0;0;0.793725386;0;1.612451573;0.529150256;1.417744677;0;0;0.521701139;0.666791357
24/12/2006;0;0.316227768;0.141421355;0;0.842614978;0.447213599;0;0.984885787;0;0.141421355;0.948683285;0;0.347497102;0.398961577
25/12/2006;0;0.141421355;0;1.330413467;1.140175407;0;0.199999998;0;0.299999994;0.346410163;0;0.199999998;0.332583671;0.465109564
26/12/2006;0;0;0;0;0;0;0;0;0;0;0;0.141421355;0.012856487;0.042640143
27/12/2006;0;0;0;0;0;0;0;0.360555121;0;0;0;1.053565366;0.128556408;0.325300742
28/12/2006;0;0;0;0;0.374165739;0;0;0;0;0;0;0;0.034015067;0.112815215
30/12/2006;0;0;0;2.529822132;0;0.836660042;1.493318406;0.199999998;0.655743838;2.130727559;0;0;0.713297452;0.935054758
31/12/2006;0;0;0;0.80622576;0;0;0;0;1.161895009;0.547722568;0;0;0.228713031;0.415282295
01/01/2007;0;1.349073765;0.199999998;1.044030667;0;1.539480409;0;1.640121989;0;0;0;1.969771552;0.703861671;0.802518929
02/01/2007;1;1.805547006;2.345207867;0;0.848528135;0.692820315;2.282542397;0;0;2.383275029;0;0.547722568;0.99142212;1.016754817
03/01/2007;1.414213562;4.444097299;3.854867035;3.686461706;3.133687914;3.649657471;2.002498406;1.280624842;0.547722551;4.012480542;3.148015285;3.716180857;3.043299446;1.234164243
04/01/2007;2.645751311;5.010987872;5.510898286;4.545327314;4.00374819;2.835489397;3.642801101;6.640783119;5.173006823;7.083078447;4.325505759;4.377213747;4.831712732;1.248201614
05/01/2007;2.569046516;3.613862199;7.19444235;4.303486967;5.468089336;2.971531604;2.655183656;5.974947759;4.927474009;7.172168478;2.251666012;4.941659657;4.679501093;1.7074826
06/01/2007;2.408318916;2.531797782;2.939387722;3.286335355;1.760681693;3.667424163;6.971370062;2.531797797;6.442049415;2.2022716;4.492215555;2.469817825;3.57228627;1.722396044
07/01/2007;0.894427191;2.687005777;1.732050857;2.640075782;3.159113764;2.174856339;2.582634274;2.317326033;3.193743874;2.366431906;2.78208555;3.355592409;2.63553787;0.483046768
08/01/2007;0.447213595;0.316227768;0.374165739;2.877498897;2.172556085;2.179449479;1.496662959;1.280624859;1.469693848;2.733130092;2.295648065;1.299999988;1.681423435;0.857960815
09/01/2007;0;1.516575112;2.36008473;2.284731967;1.12694277;2.863564247;2.366431909;2.044504874;0;1.923538403;2.927456272;3.405877289;2.07451887;0.941811386
10/01/2007;2.302172887;1.822086688;1.063014579;3.674234572;4.1581245;1.615549456;3.065941907;0.346410163;1.658312369;1.483239681;4.076763408;1.954482049;2.265287216;1.277231801
11/01/2007;2.302172887;0;4.270831234;4.978955682;0.894427185;0.141421355;0;0.141421355;1.113552882;2.109502309;3.419064177;2.05669641;1.73871569;1.795147468
12/01/2007;2.323790008;4.171330741;4.370354591;4.045985598;6.239390969;4.197618365;3.986226253;3.42928561;5.001999563;2.5159491;4.981967423;2.796426296;4.157866774;1.043723132
13/01/2007;2.258317958;4.080441177;4.243818985;4.932544961;2.404163104;5.077400881;6.191930187;7.481978337;0.894427198;3.116087299;4.322036544;0;3.885893516;2.189934843
14/01/2007;2.258317958;1.526433761;3.351119226;2.269361133;2.78567767;1.824828731;2.163330783;1.74642492;0.556776438;2.991655082;3.214031722;3.915354363;2.394999439;0.967148101
15/01/2007;2.236067977;2.186321121;2.340939988;4.215447769;1.12694276;1.729161649;3.426368346;3.064310676;0.600000009;2.172556076;1.452583903;1.870828723;2.198678275;1.045655404
16/01/2007;0;0;2.651414678;0.244948972;0.331662473;0.714142826;0.141421355;0;0.244948972;0.141421355;0.141421355;1.732050823;0.57667571;0.846870486
17/01/2007;0;2.054263855;0.4;0.648074068;0.655743849;0;2.954657365;0.435889892;0;0.316227768;2.317326062;1.272792189;1.004997732;1.006467849
18/01/2007;0;0.519615238;0;0.469041579;1.220655572;1.183215956;0;1.063014579;0;0.707106792;1.949358866;0;0.646546235;0.648980558
19/01/2007;0;0;0;1.456021971;1.577973368;0.199999998;0;0;0.8;0;0;0.316227762;0.395474827;0.605771921
20/01/2007;1.702938637;0.632455537;0.53851648;0.959166311;0.53851648;0.648074074;2.387467315;1.363818174;1.445683197;2.218107324;3.174901574;0.556776438;1.314862082;0.908983772
21/01/2007;1.702938637;2.8248894;0.888819437;3.832753614;1.714642824;3.730951674;4.052159899;1.749285593;0.883176081;0.479583149;4.979959837;2.879235964;2.54685977;1.501617756
22/01/2007;1.702938637;2.049390138;1.944222227;2.94278782;1.957038598;1.819340538;2.275961355;2.60192237;1.264911068;3.769615376;1.224744874;3.214031773;2.278542376;0.79124533
23/01/2007;0;2.399999984;3.383784902;5.078385588;3.052867528;1.726267649;1.870828741;4.912229648;2.9647934;5.282045138;2.769476513;3.757658874;3.381667088;1.249704233
24/01/2007;2.34520788;2.188606843;3.706750634;1.720465043;3.638681035;2.004993773;3.66469642;4.19523538;4.889785234;3.728270388;3.130495159;1.802775638;3.151886868;1.065912761
25/01/2007;2.915475947;2.598076183;5.042816669;3.130495134;4.56946384;1.469693844;3.485685011;3.402939899;5.554277646;4.260281604;4.982970953;5.127377528;3.965825301;1.259544567
26/01/2007;2.915475947;4.25675934;4.728636127;5.009989972;5.080354333;4.714870115;3.698648394;3.583294614;5.940538741;3.871692133;5.145872128;4.763402105;4.617641637;0.710017096
27/01/2007;2;2.567099551;3.502855957;3.345145736;3.850973894;2.690724833;3.272613649;3.640054951;2.699999999;2.709243461;1.857417572;3.631803927;3.069812139;0.607353918
28/01/2007;1;0.67082039;3.835361811;2.275961332;1.367479442;1.276714535;1.095445116;2.213594369;2.167948364;2.917190428;0.999999991;1.187434213;1.818904545;0.957467973
29/01/2007;1;2.44540385;2.800000043;3.085449759;1.774823953;3.708099246;2.986636944;3.312099015;3.43947671;0.984885772;3.528455763;2.151743481;2.747006776;0.836868702
30/01/2007;0;2.428991555;1.49999999;4.370354671;2.357965259;1.280624865;2.014944176;3.620773383;2.177154128;1.802775629;1.31148771;2.195449842;2.278229201;0.951650614
31/01/2007;0.316227766;4.431703963;2.765863313;2.088061281;2.334523499;3.830143562;2.511971314;2.258317962;1.532970967;2.414539269;3.231098833;0.999999994;2.581744905;0.973679854
01/02/2007;0.316227766;0.663324962;0.818535274;0.655743844;0;0.728010995;0.244948972;1.811077044;1.661324761;1.178982605;0.282842709;0.921954438;0.815158691;0.563975121
02/02/2007;0.316227766;0.565685429;0.547722562;0.141421355;0.374165739;2.905167792;0.911043357;0.787400776;2.62678512;2.422808287;0.316227768;1.000000011;1.145311654;1.005528385
03/02/2007;0;4.356604159;3.897435077;2.807133803;2.714774355;3.163858447;4.242640729;3.902563259;4.054626961;3.854867102;2.668332824;5.251666389;3.719500282;0.804890975
04/02/2007;0;2.186321135;3.255764139;4.070626543;2.126029148;3.182766074;2.898275362;2.121320356;2.25166605;2.475883708;4.12310567;4.358899034;3.004605202;0.859989844
05/02/2007;0;0.547722562;2.651414727;0.447213599;1.811077037;0.663324962;3.638681085;3.962322558;1.483239698;1.363818176;2.44948977;0.999999996;1.819845834;1.217364896
06/02/2007;0;0.547722568;0.6244998;1.431782116;1.506651942;0.894427198;1.933907986;0.948683309;1.220655569;0;0.774596675;0.943398114;0.984211389;0.526745445
07/02/2007;1.414213562;0.447213599;0.707106786;3.421987729;0.774596661;0.547722562;0.692820318;0;1.05830053;1.24096737;3.065941983;1.987460726;1.267647115;1.101080339
08/02/2007;1.414213562;2.898275368;2.024845681;0;0;0.489897951;2.063976749;1.989974896;0.599999993;5.34883168;1.140175456;3.016620652;1.77932713;1.596995474
09/02/2007;1.414213562;2.469817836;0.648074074;1.303840505;4.013726467;2.509980082;1.558845739;1.449137688;1.843908901;2.144761104;2.278157153;3.361547292;2.143799713;0.953695528
10/02/2007;0.632455532;3.646916524;4.256759316;1.794435824;5.179768321;4.907137633;3.964845544;2.336664292;2.161018308;3.31662477;1.606237849;5.471745567;3.512923086;1.38466908
11/02/2007;0.632455532;2.121320359;3.879432985;4.791659375;2.97489493;3.620773361;3.952214542;3.417601542;2.517935696;1.428285692;2.431049145;3.193743885;3.120810137;0.955300197
12/02/2007;1.549193338;4.562893897;3.295451384;2.638181135;4.361192476;2.59422436;3.178049706;3.907684704;1.174734026;2.898275398;5.409251345;3.413209598;3.403013457;1.143000151
13/02/2007;2.302172887;3.69459062;5.273518704;2.147091031;2.828427134;2.539685048;4.104875155;1.315294643;2.600000044;2.884440991;2.720294055;3.394112532;3.04566636;1.051811764
14/02/2007;2.366431913;4.613025059;4.138840387;3.521363351;3.112876489;5.564171165;5.938013163;4.813522572;4.787483675;3.701351112;3.196873456;4.211887917;4.327218941;0.921788415
15/02/2007;1.897366596;4.195235406;3.363034312;4.087786616;4.712748674;4.504442285;3.99124038;5.703507691;3.251153659;3.892300073;4.026164422;3.277193933;4.091346132;0.715524601
16/02/2007;1.549193338;4.08533967;2.19772604;2.379075439;4.059556609;3.096772489;2.527844914;4.377213683;4.016217052;2.144761032;3.53977399;4.533210745;3.359771969;0.918762944
17/02/2007;1.449137675;1.702938612;0.648074068;4.503332103;1.284523243;3.198437118;0.806225765;2.2271057;5.59732076;2.426932202;2.284731933;1.946792186;2.420583063;1.512235204
18/02/2007;1.449137675;1.752141528;1.424780675;2.698147493;4.742362244;2.937686148;1.886796211;2.459674717;2.395829757;4.631414408;0.565685419;4.232020752;2.702412668;1.348948545
19/02/2007;0;0;0;0.244948972;0.141421355;0;0.714142831;0.984885768;0.387298323;1.788854377;2.984962326;2.195449882;0.858360348;1.026420617
20/02/2007;0;3.300000013;3.023243303;3.402939868;0.244948972;0.848528135;3.199999995;0.556776432;4.427188754;3.336165464;1.835755989;5.241183032;2.674248178;1.60755601
21/02/2007;0;0.547722568;1.187434213;0;0;0.866025393;0.374165739;1.288409837;0.692820326;0;0;0;0.450598007;0.50065714
22/02/2007;0;3.044667432;2.319482729;0.316227768;0.509901953;3.109662313;3.424908745;2.118962001;2.831960477;2.981610301;1.319090607;1.378404865;2.123170836;1.0892016
23/02/2007;0;2.376972888;0.964365078;1.389244385;3.549647813;1.802775623;4.226109263;0.77459667;0.141421355;0;0;3.313608315;1.685340126;1.50252835
24/02/2007;0;0;1.584297941;1.878829425;0;2.111871229;3.814446215;2.533771831;1.757839547;3.299999993;3.924283348;1.228820567;2.012196372;1.334980248
25/02/2007;0;2.487971042;1.104536094;2.121320341;2.984962321;1.27671453;0.346410163;3.502855897;0.199999998;3.223352302;2.657066032;3.638681042;2.140351797;1.231983568
26/02/2007;2.828427125;3.309078422;4.076763409;2.347338899;2.76767051;3.193743842;4.158124553;3.427827296;3.304542337;3.880721563;2.123676051;2.195449847;3.162266975;0.72737491
27/02/2007;3.16227766;2.858321196;2.505992863;4.493328388;3.572114253;1.034408052;1.352774916;0.141421355;2.133072925;4.327816945;3.629049489;3.091924979;2.649111397;1.383267773
28/02/2007;4.358898944;3.6124784;3.717526119;3.536947843;3.841874572;3.94841738;2.449489805;4.174925152;4.865182435;5.619608549;6.093439133;5.17687171;4.276069191;1.058657528
01/03/2007;3.33166625;3.587478231;2.983286782;4.647580085;4.252058315;3.758989259;2.16794836;4.99499754;1.96977157;4.058324826;5.796550755;3.619392268;3.80330709;1.147319042
02/03/2007;3.885871846;5.591064297;5.957348436;5.164300521;5.089204306;5.152669292;3.861346906;4.037325882;5.431390295;4.879549165;5.018964083;4.615192336;4.981668684;0.623919185
03/03/2007;4.135214626;4.891829927;5.692978064;7.171471266;3.337663862;2.753180025;3.044667469;2.144761085;5.188448722;6.436614077;4.752893861;4.404543157;4.529004683;1.583328253
04/03/2007;4.69041576;5.524490958;4.521061845;5.890670605;4.672258555;4.694677867;4.493328378;5.869412244;4.617358544;4.933558504;4.652956074;4.618441259;4.953474076;0.538891522
05/03/2007;4.037325848;4.31624829;3.008321804;3.349626829;2.860069921;3.224903134;3.224903099;5.257375795;3.51567916;2.677685591;3.293933788;2.313006676;3.36743219;0.807118602
06/03/2007;2.302172887;1.673320074;2.641968989;2.167948365;4.358899015;3.648287309;2.7202941;2.738612845;3.27566786;4.774934595;4.537620567;2.738612824;3.206924231;1.009059423
07/03/2007;0.547722558;2.485960565;2.280350872;3.487119128;1.113552894;2.607680969;2.549509821;0.774596675;2.745906055;3.106444907;1.077032948;2.19772612;2.220534632;0.873011213
08/03/2007;0;0.547722562;0.616441396;0.509901953;2.126029195;4.817675869;0.565685429;1.148912541;1.382027492;0.905538516;2.123676084;0.632455543;1.397824234;1.282846934
09/03/2007;2.50998008;6.407807818;5.163332225;4.01621707;4.242640668;3.974921422;5.089204275;5.758472096;6.200806392;1.378404879;5.549774798;3.962322566;4.703991292;1.419757972
10/03/2007;2.50998008;4.242640648;3.534119434;4.36348481;5.047771802;4.431703996;2.664582509;5.031898195;4.479955441;3.031501282;3.937003951;6.768308535;4.321179146;1.106414
11/03/2007;2.863564213;3.555277781;5.0921508;5.360037195;2.782085535;4.130375204;3.231098862;2.188606834;3.518522425;2.769476453;6.182232552;3.698648338;3.86441018;1.225139579
12/03/2007;1.378404875;0.640312421;2.066397867;0.774596658;4.450842582;0.774596675;3.488552647;0.883176087;0.663324951;2.937686126;1.24498995;1.788854346;1.792120937;1.308866953
13/03/2007;1.378404875;3.972404785;6.107372555;3.031501274;3.354101903;0.787400788;3.705401436;2.20907217;2.355843785;4.332435764;1.682260361;4.223742409;3.251048839;1.465520176
14/03/2007;0;2.594224328;4.519955706;1.131370841;1.131370847;3.626292879;3.054504842;1.951922138;5.692099767;1.024695092;3.028200724;2.009975111;2.705873843;1.487639502
15/03/2007;0;1.466287833;1.529705863;4.872371136;2.675817629;2.317326041;4.057092577;2.799999988;5.264028825;1.51657511;1.600000009;2.193171181;2.753852381;1.379103611
16/03/2007;0;5.356304711;2.317326043;3.4785055;0.6244998;0.424264068;4.570557911;2.370653922;4.328972164;3.244996152;2.507987248;1.292284795;2.774213847;1.606583742
17/03/2007;0;2.258317967;0.360555126;3.609709129;1.385640649;3.373425581;0.774596685;2.547547884;4.191658373;0.547722555;2.102379629;1.17473401;2.029662508;1.304038788
18/03/2007;0;0.565685425;0.435889883;1.244989953;2.231591354;0.244948972;0.374165739;0.599999993;1.072380529;2.158703356;1.428285683;0;0.941512808;0.754923179
